T	AX	AY	AZ	HX	HY	HZ	MX	MY	MZ	Temp	Move
77.96159	5.085284	7.3789296	-1.7908629	-0.04447479	0.10173275	0.072171666	-204.00002	-116.4	-129.6	26.283493	none
77.963776	4.9320555	7.501034	-1.7621324	-0.04660532	0.13262543	0.09134643	-204.00002	-116.4	-129.6	26.292479	none
77.96596	4.805163	7.608773	-1.7884687	-0.039947417	0.13475595	0.10279802	-216.00002	-102.00001	-110.4	26.30446	none
77.96814	4.7141833	7.6973586	-1.7717092	-0.035952676	0.1272991	0.11132014	-216.00002	-102.00001	-110.4	26.319435	none
77.970314	4.6782703	7.845799	-1.7836803	-0.035153728	0.11318435	0.11744541	-216.00002	-102.00001	-110.4	26.301464	none
77.9725	4.6279917	7.8984714	-1.8483237	-0.028495824	0.087085366	0.122771725	-216.00002	-102.00001	-110.4	26.289484	none
77.974686	4.675876	7.9248075	-1.8674773	-0.013582122	0.043942157	0.122771725	-220.8	-98.4	-108.00001	26.289484	none
77.97687	4.783615	7.893683	-1.8674773	-0.004261058	0.021571605	0.12463594	-220.8	-98.4	-108.00001	26.322432	none
77.97905	4.855441	7.8888946	-1.7764976	0.0055926386	0.010120012	0.1257012	-220.8	-98.4	-108.00001	26.295475	none
77.98124	4.96318	7.833828	-1.8219875	0.013315806	0.0031957934	0.11957593	-220.8	-98.4	-108.00001	26.313446	none
77.98341	5.032612	7.831434	-1.8770541	0.02263687	0.0055926386	0.118776985	-220.8	-98.4	-108.00001	26.32842	none
77.985596	5.085284	7.8050976	-1.9297266	0.033289514	0.023169503	0.11025487	-224.40001	-100.8	-108.00001	26.31045	none
77.98778	5.1140146	7.831434	-1.9752164	0.032756884	0.043675844	0.107858025	-224.40001	-100.8	-108.00001	26.319435	none
77.98995	5.104438	7.8529816	-1.9800048	0.032756884	0.06471482	0.10066749	-224.40001	-100.8	-108.00001	26.301464	none
77.992134	5.159505	7.8505874	-1.9919758	0.033822145	0.07962852	0.09161274	-224.40001	-100.8	-108.00001	26.301464	none
77.99432	5.092467	7.845799	-1.9680338	0.034088463	0.094009586	0.086020105	-206.40001	-112.8	-121.200005	26.289484	none
77.996506	5.116409	7.8912888	-2.042254	0.030626353	0.09161274	0.080960095	-206.40001	-112.8	-121.200005	26.334412	none
77.99868	5.1140146	7.8170686	-2.0638018	0.020772656	0.079095885	0.06870956	-206.40001	-112.8	-121.200005	26.31644	none
78.00086	5.142745	7.7787614	-2.1404164	0.017576864	0.057790596	0.0644485	-206.40001	-112.8	-121.200005	26.355377	none
78.00305	5.149928	7.78355	-2.2385786	0.0127831735	0.032490566	0.05752428	-206.40001	-112.8	-121.200005	26.325426	none
78.00523	5.207389	7.776367	-2.15957	0.009054748	0.009054748	0.05219796	-218.40001	-102.00001	-106.8	26.271513	none
78.007416	5.243302	7.819463	-2.135628	0.007190535	-0.0127831735	0.049002163	-218.40001	-102.00001	-106.8	26.322432	none
78.00959	5.291186	7.807492	-2.2649148	-0.002396845	-0.050333746	0.04314321	-218.40001	-102.00001	-106.8	26.30446	none
78.01178	5.3318872	7.8865004	-2.255338	-0.008255799	-0.073236935	0.03914847	-218.40001	-102.00001	-106.8	26.31045	none
78.01396	5.439626	7.8865004	-2.2601264	-0.016511599	-0.087884314	0.042077947	-224.40001	-104.4	-102.00001	26.289484	none
78.01614	5.473145	7.9750857	-2.1859062	-0.026631612	-0.09986854	0.041545313	-224.40001	-104.4	-102.00001	26.337406	none
78.018326	5.5162406	7.9966335	-2.1763294	-0.0314253	-0.107858025	0.038615838	-224.40001	-104.4	-102.00001	26.31644	none
78.0205	5.5856724	7.9487495	-2.1284454	-0.04580637	-0.10359697	0.0314253	-224.40001	-104.4	-102.00001	26.295475	none
78.02269	5.662287	7.9487495	-2.0446482	-0.05273059	-0.094009586	0.025300032	-224.40001	-104.4	-102.00001	26.244556	none
78.02487	5.6910176	7.9248075	-2.0590134	-0.06018744	-0.083889574	0.02263687	-222.6	-103.8	-106.200005	26.283493	none
78.027054	5.7245364	7.908048	-2.042254	-0.06498113	-0.06391586	0.014647386	-222.6	-103.8	-106.200005	26.274508	none
78.029236	5.731719	7.9248075	-1.982399	-0.07243799	-0.04314321	0.00479369	-222.6	-103.8	-106.200005	26.334412	none
78.031425	5.717354	7.9367785	-2.0614076	-0.07962852	-0.0037284256	-0.008788432	-222.6	-103.8	-106.200005	26.30446	none
78.0336	5.707777	8.010999	-1.9752164	-0.082558	0.024767399	-0.019707393	-204.6	-113.4	-124.200005	26.28649	none
78.03578	5.7149596	8.008605	-1.9895816	-0.08229168	0.055926383	-0.02743056	-204.6	-113.4	-124.200005	26.247551	none
78.037964	5.638345	8.025364	-1.9847932	-0.090281166	0.080960095	-0.037550572	-204.6	-113.4	-124.200005	26.265522	none
78.04015	5.6646814	8.008605	-1.970428	-0.090014845	0.108124346	-0.053263225	-204.6	-113.4	-124.200005	26.307455	none
78.042336	5.604826	7.9990277	-1.934515	-0.09454222	0.13901702	-0.068176925	-204.6	-113.4	-124.200005	26.325426	none
78.04451	5.602432	7.97748	-1.9321208	-0.09427591	0.15073492	-0.0793622	-220.8	-105.600006	-108.00001	26.265522	none
78.04669	5.614403	7.97748	-1.8890251	-0.0892159	0.16165388	-0.090281166	-220.8	-105.600006	-108.00001	26.22958	none
78.04888	5.57849	7.920019	-1.9177556	-0.090014845	0.16831179	-0.09720538	-220.8	-105.600006	-108.00001	26.313446	none
78.05106	5.604826	7.9224133	-1.9297266	-0.090014845	0.17869811	-0.103863284	-220.8	-105.600006	-108.00001	26.292479	none
78.053246	5.5641246	7.884106	-1.9608512	-0.087618	0.19148129	-0.107858025	-220.8	-105.600006	-108.00001	26.295475	none
78.05542	5.521029	7.845799	-1.9967642	-0.07989483	0.21092236	-0.11424961	-222.6	-97.8	-107.4	26.289484	none
78.0576	5.4899044	7.867347	-1.9680338	-0.07483483	0.22343922	-0.11105382	-222.6	-97.8	-107.4	26.274508	none
78.05979	5.451597	7.843405	-1.9512744	-0.06897587	0.23462449	-0.10865697	-222.6	-97.8	-107.4	26.277504	none
78.06197	5.401319	7.8865004	-2.0278888	-0.0644485	0.24101609	-0.10519487	-222.6	-97.8	-107.4	26.241562	none
78.064156	5.363012	7.85777	-2.0518308	-0.05885586	0.2428803	-0.09960223	-222.6	-103.8	-103.8	26.274508	none
78.06633	5.267244	7.872135	-2.087744	-0.05139901	0.24740767	-0.092145376	-222.6	-103.8	-103.8	26.30446	none
78.06853	5.2409077	7.881712	-1.9895816	-0.043409526	0.23861924	-0.08016115	-222.6	-103.8	-103.8	26.280499	none
78.0707	5.1810527	7.848193	-2.0350714	-0.03781689	0.22237396	-0.072970614	-222.6	-103.8	-103.8	26.322432	none
78.07288	5.159505	7.809886	-1.982399	-0.02743056	0.20453078	-0.06391586	-222.6	-103.8	-103.8	26.313446	none
78.075066	5.106832	7.7332716	-2.0494366	-0.021837922	0.18295917	-0.050866377	-217.8	-106.200005	-112.200005	26.346392	none
78.077255	5.0900726	7.52737	-1.9656396	-0.004527374	0.15073492	-0.036751624	-217.8	-106.200005	-112.200005	26.28649	none
78.07944	4.9775453	7.1873937	-1.7741034	0.0063915867	0.11318435	-0.027963191	-217.8	-106.200005	-112.200005	26.241562	none
78.08161	4.8123455	6.4667387	-1.4532804	0.024501082	0.0479369	-0.022104237	-217.8	-106.200005	-112.200005	26.295475	none
78.08379	4.8937483	6.6056023	-1.3551182	0.041279	-0.04474111	-0.020772656	-215.40001	-101.4	-112.200005	26.31644	none
78.085976	5.0397944	6.9838862	-1.4796166	0.06578008	-0.103064336	-0.018109497	-215.40001	-101.4	-112.200005	26.319435	none
78.08815	5.363012	7.869741	-1.9057846	0.11771172	-0.06950851	0.0013315806	-215.40001	-101.4	-112.200005	26.268518	none
78.09035	5.5018754	8.312668	-2.1571758	0.15339808	0.010120012	0.018642128	-215.40001	-101.4	-112.200005	26.295475	none
78.09252	5.6000376	8.662222	-2.3104045	0.18908444	0.107858025	0.041279	-215.40001	-101.4	-112.200005	26.349388	none
78.0947	5.544971	8.781932	-2.2649148	0.2181129	0.20453078	0.0644485	-222.00002	-105.600006	-110.4	26.30446	none
78.09689	5.377377	8.683769	-2.291251	0.24367924	0.2625877	0.088150635	-222.00002	-105.600006	-110.4	26.301464	none
78.099075	5.0038815	8.372523	-2.1691468	0.26658243	0.25566345	0.113983296	-222.00002	-105.600006	-110.4	26.29847	none
78.10125	4.8243165	8.197746	-2.1188686	0.2724414	0.19387813	0.12969595	-222.00002	-105.600006	-110.4	26.352383	none
78.10343	4.783615	8.015787	-2.054225	0.2727077	0.11611383	0.12916331	-223.8	-100.200005	-106.200005	26.30446	none
78.10561	4.7979803	7.920019	-2.1092918	0.27004454	0.032756884	0.13182648	-223.8	-100.200005	-106.200005	26.340403	none
78.1078	4.795586	7.8745294	-2.1691468	0.2615224	-0.041545313	0.13662016	-223.8	-100.200005	-106.200005	26.301464	none
78.109985	4.999093	7.8266454	-2.327164	0.24527714	-0.12756541	0.13475595	-223.8	-100.200005	-106.200005	26.349388	none
78.11216	5.12838	7.81228	-2.4037786	0.23489082	-0.16990969	0.13209279	-223.8	-100.200005	-106.200005	26.292479	none
78.11434	5.2528787	7.8505874	-2.3798366	0.22104238	-0.20080236	0.12996227	-213.00002	-113.4	-120.600006	26.280499	none
78.11652	5.3462524	7.9008656	-2.4588451	0.21198763	-0.21598236	0.12942964	-213.00002	-113.4	-120.600006	26.289484	none
78.11871	5.451597	7.929596	-2.4899697	0.20080236	-0.21891184	0.12596752	-213.00002	-113.4	-120.600006	26.325426	none
78.120895	5.535394	7.9870567	-2.4133554	0.18722023	-0.2181129	0.13102753	-213.00002	-113.4	-120.600006	26.301464	none
78.12307	5.542577	8.1163435	-2.396596	0.16564862	-0.20479709	0.13315806	-213.00002	-113.4	-120.600006	26.301464	none
78.12525	5.497087	8.171411	-2.372654	0.15446335	-0.19574234	0.1323591	-223.8	-102.600006	-106.200005	26.301464	none
78.12744	5.439626	8.252813	-2.3870192	0.1387507	-0.18455707	0.12836437	-223.8	-102.600006	-106.200005	26.346392	none
78.12962	5.3342814	8.334216	-2.4013844	0.12197278	-0.16777915	0.12410331	-223.8	-102.600006	-106.200005	26.268518	none
78.131805	5.3223104	8.341399	-2.432509	0.1041296	-0.16005598	0.11584751	-223.8	-102.600006	-106.200005	26.307455	none
78.13398	5.315128	8.281544	-2.3678656	0.07590009	-0.15978967	0.10519487	-220.8	-100.8	-106.8	26.31644	none
78.13616	5.2600613	8.192958	-2.2457612	0.056991648	-0.16245283	0.09187906	-220.8	-100.8	-106.8	26.301464	none
78.13835	5.303157	8.128315	-2.2457612	0.03568636	-0.16085494	0.07989483	-220.8	-100.8	-106.8	26.250547	none
78.14053	5.3965306	8.137892	-2.2098482	0.01571265	-0.15472966	0.06844324	-220.8	-100.8	-106.8	26.256536	none
78.142715	5.4300494	8.190564	-2.327164	-0.004527374	-0.14993598	0.051665325	-220.8	-100.8	-106.8	26.289484	none
78.14489	5.434838	8.204929	-2.2002714	-0.03435478	-0.13315806	0.029827405	-224.40001	-106.8	-111.600006	26.307455	none
78.14709	5.499481	8.221688	-2.195483	-0.056459017	-0.11797804	0.016245283	-224.40001	-106.8	-111.600006	26.29847	none
78.14926	5.470751	8.24563	-2.2122424	-0.076166406	-0.09853696	-0.0015978967	-224.40001	-106.8	-111.600006	26.256536	none
78.15144	5.4922986	8.236053	-2.2457612	-0.096939065	-0.06924219	-0.010652645	-224.40001	-106.8	-111.600006	26.283493	none
78.153625	5.4563856	8.24563	-2.2002714	-0.11611383	-0.043675844	-0.023435818	-212.40001	-121.200005	-118.8	26.256536	none
78.155815	5.425261	8.214506	-2.1763294	-0.14114754	-0.008255799	-0.044208474	-212.40001	-121.200005	-118.8	26.256536	none
78.158	5.410896	8.2169	-2.1452048	-0.16325177	0.019441076	-0.050866377	-212.40001	-121.200005	-118.8	26.196632	none
78.16017	5.3486466	8.231265	-2.1452048	-0.18162759	0.045540057	-0.062051654	-212.40001	-121.200005	-118.8	26.280499	none
78.16235	5.3247046	8.195353	-2.1571758	-0.19813919	0.061519023	-0.06870956	-212.40001	-121.200005	-118.8	26.334412	none
78.16454	5.291186	8.104373	-2.2385786	-0.21704763	0.0777643	-0.073236935	-219.00002	-107.4	-112.200005	26.31644	none
78.166725	5.3103395	8.051701	-2.183512	-0.23995082	0.0793622	-0.08522116	-219.00002	-107.4	-112.200005	26.280499	none
78.16891	5.305551	8.051701	-2.1428106	-0.25060347	0.07536746	-0.087618	-219.00002	-107.4	-112.200005	26.319435	none
78.17108	5.255273	7.917625	-2.2146366	-0.2612561	0.06950851	-0.09081379	-219.00002	-107.4	-112.200005	26.346392	none
78.17327	5.2840033	7.8888946	-2.0685902	-0.272974	0.059921127	-0.094009586	-226.8	-104.4	-108.00001	26.283493	none
78.17545	5.269638	7.8410106	-2.0518308	-0.28043085	0.05912218	-0.09640643	-226.8	-104.4	-108.00001	26.322432	none
78.177635	5.3438582	7.845799	-2.0733786	-0.28655612	0.057790596	-0.09933591	-226.8	-104.4	-108.00001	26.340403	none
78.17982	5.329493	7.7931266	-2.1021092	-0.29214877	0.06684534	-0.10279802	-226.8	-104.4	-108.00001	26.295475	none
78.18199	5.2959743	7.8266454	-1.9895816	-0.2908172	0.07669904	-0.101200126	-226.8	-104.4	-108.00001	26.340403	none
78.18418	5.329493	7.8410106	-1.9512744	-0.29507825	0.09161274	-0.101999074	-225.00002	-101.4	-105.00001	26.322432	none
78.18636	5.3678	7.797915	-1.958457	-0.29134983	0.116912775	-0.10040118	-225.00002	-101.4	-105.00001	26.346392	none
78.188545	5.329493	7.8027034	-1.910573	-0.28868666	0.13422333	-0.09773801	-225.00002	-101.4	-105.00001	26.340403	none
78.19073	5.2887917	7.750031	-1.7908629	-0.2806972	0.15925704	-0.098004326	-225.00002	-101.4	-105.00001	26.277504	none
78.19292	5.257667	7.759608	-1.8171991	-0.27457193	0.17576863	-0.096939065	-208.8	-121.200005	-121.200005	26.295475	none
78.19509	5.2361193	7.7452426	-1.7477672	-0.2657835	0.18269286	-0.09880328	-208.8	-121.200005	-121.200005	26.307455	none
78.19727	5.257667	7.714118	-1.7286136	-0.2593919	0.1933455	-0.09614012	-208.8	-121.200005	-121.200005	26.30446	none
78.199455	5.231331	7.654263	-1.7381904	-0.24421188	0.1965413	-0.09933591	-208.8	-121.200005	-121.200005	26.289484	none
78.20164	5.2648497	7.627927	-1.6927006	-0.22903186	0.19920446	-0.09267801	-208.8	-121.200005	-121.200005	26.30446	none
78.20381	5.2265425	7.620744	-1.6543933	-0.21891184	0.1984055	-0.092944324	-219.00002	-107.4	-111.00001	26.262527	none
78.206	5.2409077	7.654263	-1.6927006	-0.20453078	0.20106867	-0.08868326	-219.00002	-107.4	-111.00001	26.301464	none
78.20818	5.2768207	7.61835	-1.6328455	-0.18722023	0.20186761	-0.08628642	-219.00002	-107.4	-111.00001	26.29847	none
78.210365	5.2049947	7.5944076	-1.6112977	-0.17124127	0.20612867	-0.083090626	-219.00002	-107.4	-111.00001	26.30446	none
78.21254	5.2145715	7.6351094	-1.6208745	-0.14940333	0.21598236	-0.0727043	-219.00002	-107.4	-111.00001	26.292479	none
78.21474	5.197812	7.6590514	-1.6711528	-0.13289174	0.21385184	-0.06737798	-223.8	-102.600006	-106.200005	26.280499	none
78.21691	5.1810527	7.644686	-1.6208745	-0.11451593	0.21038973	-0.06018744	-223.8	-102.600006	-106.200005	26.29847	none
78.21909	5.2265425	7.6494746	-1.6687586	-0.09986854	0.20586236	-0.055926383	-223.8	-102.600006	-106.200005	26.277504	none
78.221275	5.183447	7.5968018	-1.6687586	-0.07829694	0.19574234	-0.04527374	-223.8	-102.600006	-106.200005	26.295475	none
78.223465	5.142745	7.5561004	-1.7764976	-0.059388492	0.17896444	-0.03781689	-217.20001	-104.4	-97.200005	26.319435	none
78.22565	5.116409	7.5561004	-1.7525556	-0.041279	0.16165388	-0.028229509	-217.20001	-104.4	-97.200005	26.301464	none
78.22782	5.097255	7.548918	-1.7429788	-0.025300032	0.14274544	-0.01917476	-217.20001	-104.4	-97.200005	26.29847	none
78.23	5.1020436	7.563283	-1.769315	-0.0063915867	0.118776985	-0.007989483	-217.20001	-104.4	-97.200005	26.313446	none
78.232185	5.097255	7.541735	-1.8339585	0.0077231675	0.096939065	-0.0034621095	-217.20001	-104.4	-97.200005	26.358374	none
78.234375	5.0876784	7.5561004	-1.8291701	0.033289514	0.054062173	0.007456851	-214.20001	-118.200005	-121.8	26.307455	none
78.23656	5.046977	7.575254	-1.8986019	0.04580637	0.027963191	0.017044231	-214.20001	-118.200005	-121.8	26.31045	none
78.23873	5.0517654	7.529764	-1.8626889	0.062051654	0.0055926386	0.020240024	-214.20001	-118.200005	-121.8	26.265522	none
78.24091	5.1259856	7.5944076	-1.9057846	0.08042747	-0.015446335	0.023702133	-214.20001	-118.200005	-121.8	26.262527	none
78.243095	5.1116204	7.5561004	-1.8866309	0.090281166	-0.036751624	0.03009372	-214.20001	-118.200005	-121.8	26.337406	none
78.245285	5.142745	7.6231384	-1.8195933	0.09853696	-0.06178534	0.030360037	-214.20001	-118.200005	-121.8	26.31644	none
78.24747	5.1379566	7.7213006	-1.7597382	0.112918034	-0.073236935	0.03834952	-214.20001	-118.200005	-121.8	26.277504	none
78.24964	5.0900726	7.7667904	-1.7956513	0.11611383	-0.072171666	0.0396811	-214.20001	-118.200005	-121.8	26.283493	none
78.25182	5.1379566	7.869741	-1.769315	0.11797804	-0.06924219	0.03568636	-214.20001	-118.200005	-121.8	26.30446	none
78.25401	5.094861	7.93199	-1.8052281	0.1206412	-0.058056913	0.03542004	-223.8	-102.600006	-105.00001	26.271513	none
78.256195	5.08289	7.9583263	-1.757344	0.11957593	-0.04474111	0.03568636	-223.8	-102.600006	-105.00001	26.319435	none
78.25838	5.1140146	7.9990277	-1.8986019	0.11265171	-0.02609898	0.03542004	-223.8	-102.600006	-105.00001	26.331417	none
78.26055	5.0637364	7.9846625	-1.8315643	0.10652645	-0.020506341	0.031158986	-223.8	-102.600006	-105.00001	26.322432	none
78.26274	5.097255	7.9343843	-1.7549498	0.09560748	-0.014647386	0.028229509	-223.20001	-104.4	-108.00001	26.32842	none
78.26492	5.094861	7.881712	-1.8124107	0.084155895	-0.01304949	0.022370555	-223.20001	-104.4	-108.00001	26.319435	none
78.267105	5.1355624	7.8266454	-1.8004397	0.07829694	-0.008522116	0.018908445	-223.20001	-104.4	-108.00001	26.289484	none
78.26929	5.1235914	7.824251	-1.8794483	0.05965481	-0.007456851	0.0127831735	-223.20001	-104.4	-108.00001	26.307455	none
78.27148	5.070919	7.8170686	-1.8794483	0.045007423	-0.008255799	0.009321064	-223.20001	-104.4	-108.00001	26.295475	none
78.27365	5.0517654	7.860164	-1.958457	0.029827405	-0.00479369	0.007456851	-222.00002	-100.8	-105.600006	26.313446	none
78.27583	5.058948	7.8745294	-1.9991584	0.019441076	-0.0034621095	0.002130529	-222.00002	-100.8	-105.600006	26.346392	none
78.278015	5.0637364	7.9032598	-1.9776106	0.0018642128	-0.0026631611	0.0039947415	-222.00002	-100.8	-105.600006	26.292479	none
78.2802	5.0900726	7.896077	-2.006341	-0.013315806	0.0061252704	0.00479369	-222.00002	-100.8	-105.600006	26.343397	none
78.28239	5.0493712	7.884106	-1.9297266	-0.024501082	0.012516857	0.00479369	-220.8	-100.8	-110.4	26.334412	none
78.28456	5.08289	7.8769236	-1.8770541	-0.043409526	0.018109497	0.0061252704	-220.8	-100.8	-110.4	26.331417	none
78.28674	5.106832	7.831434	-1.9632454	-0.05219796	0.023702133	0.0039947415	-220.8	-100.8	-110.4	26.346392	none
78.288925	5.0900726	7.7907324	-1.922544	-0.06737798	0.02743056	0.00479369	-220.8	-100.8	-110.4	26.30446	none
78.291115	5.0900726	7.7572136	-1.8483237	-0.08362326	0.03169162	0.004527374	-220.8	-100.8	-110.4	26.30446	none
78.2933	5.080496	7.819463	-1.8363527	-0.09054748	0.03781689	0.00479369	-221.40001	-102.600006	-112.200005	26.319435	none
78.29547	5.0661306	7.78355	-1.8794483	-0.104928546	0.048469532	0.0058589545	-221.40001	-102.600006	-112.200005	26.265522	none
78.29765	5.094861	7.78355	-1.8171991	-0.118776985	0.06231797	0.006657903	-221.40001	-102.600006	-112.200005	26.280499	none
78.29984	5.080496	7.836222	-1.7860745	-0.12436963	0.07563378	0.006657903	-221.40001	-102.600006	-112.200005	26.334412	none
78.302025	5.1020436	7.860164	-1.7788919	-0.1403486	0.10519487	0.0127831735	-221.40001	-102.600006	-112.200005	26.301464	none
78.30421	5.070919	7.833828	-1.7525556	-0.14674018	0.11584751	0.015180019	-223.8	-101.4	-103.8	26.32842	none
78.30638	5.0996494	7.776367	-1.7142484	-0.15126756	0.123038046	0.015978966	-223.8	-101.4	-103.8	26.256536	none
78.30856	5.149928	7.735666	-1.6448165	-0.16218652	0.13102753	0.016777916	-223.8	-101.4	-103.8	26.322432	none
78.31075	5.142745	7.666234	-1.5945383	-0.16405073	0.13369069	0.017310547	-223.8	-101.4	-103.8	26.32842	none
78.312935	5.183447	7.702147	-1.6089035	-0.17097494	0.14301175	0.019441076	-226.8	-102.00001	-104.4	26.28649	none
78.31512	5.161899	7.668628	-1.6112977	-0.17443706	0.15686019	0.026365295	-226.8	-102.00001	-104.4	26.355377	none
78.31729	5.197812	7.6494746	-1.661576	-0.17603496	0.17417073	0.02743056	-226.8	-102.00001	-104.4	26.31644	none
78.31948	5.209783	7.6470804	-1.6591818	-0.17496969	0.19094865	0.033023197	-226.8	-102.00001	-104.4	26.292479	none
78.32166	5.171476	7.6614456	-1.6807296	-0.17496969	0.216515	0.040213734	-226.8	-102.00001	-104.4	26.307455	none
78.323845	5.1930237	7.6710224	-1.6376339	-0.17630127	0.23409186	0.0479369	-226.8	-102.00001	-104.4	26.337406	none
78.32603	5.1475334	7.740454	-1.685518	-0.17283916	0.2580603	0.05566007	-226.8	-102.00001	-104.4	26.28649	none
78.32822	5.2145715	7.716512	-1.541866	-0.170176	0.26711506	0.06018744	-226.8	-102.00001	-104.4	26.28649	none
78.33039	5.3127337	7.644686	-1.2258313	-0.16804546	0.2908172	0.068176925	-226.8	-102.00001	-104.4	26.283493	none
78.33257	5.1906295	7.7428484	-1.9297266	-0.16564862	0.33609092	0.07563378	-216.00002	-100.8	-110.4	26.307455	none
78.334755	5.116409	7.8266454	-2.099715	-0.15952335	0.30493194	0.07749799	-216.00002	-100.8	-110.4	26.31644	none
78.336945	5.2121773	7.7787614	-1.9177556	-0.14780544	0.22876555	0.08175905	-216.00002	-100.8	-110.4	26.280499	none
